STATE_NAME,NAMELSAD,lat,lon,geometry,
Nebraska,Deuel County,41.11163921,-102.3340022,c(-102.33400221972, 41.1116392082246)
New York,Livingston County,42.72784919,-77.77553722,c(-77.7755372232554, 42.727849190164)
Iowa,O'Brien County,43.08366952,-95.62487518,c(-95.6248751755361, 43.0836695206962)
Texas,Callahan County,32.2975685,-99.37349005,c(-99.3734900471361, 32.2975685005389)
Texas,Rains County,32.87032408,-95.79333718,c(-95.7933371799908, 32.8703240838647)
Kansas,Grant County,37.56212459,-101.3080202,c(-101.30802019973, 37.5621245883904)
Virginia,Lee County,36.70552393,-83.12889533,c(-83.1288953347179, 36.7055239284385)
New Mexico,Sierra County,33.13067191,-107.1926828,c(-107.192682754924, 33.1306719111785)
Arkansas,Drew County,33.58936321,-91.71996207,c(-91.7199620698465, 33.5893632085717)
Nebraska,Morrill County,41.71573083,-103.0104346,c(-103.010434598611, 41.7157308315296)
Missouri,Benton County,38.29467943,-93.28794775,c(-93.2879477466308, 38.2946794279504)
Arkansas,Pike County,34.16343739,-93.65624778,c(-93.6562477825526, 34.163437391786)
Colorado,Mesa County,39.01814386,-108.4677329,c(-108.467732866649, 39.0181438649999)
Missouri,Dent County,37.60659627,-91.50782852,c(-91.5078285200776, 37.6065962716812)
Virginia,Tazewell County,37.1250063,-81.56075076,c(-81.5607507550241, 37.1250063009792)
Pennsylvania,Pike County,41.33194313,-75.03383612,c(-75.0338361224795, 41.3319431254753)
Pennsylvania,Susquehanna County,41.82131721,-75.8006591,c(-75.8006591019074, 41.8213172137134)
Texas,Morris County,33.11333072,-94.73262726,c(-94.7326272586797, 33.1133307183192)
Pennsylvania,Washington County,40.18933616,-80.24811968,c(-80.2481196846808, 40.1893361585893)
Vermont,Addison County,44.03070996,-73.14094219,c(-73.140942185682, 44.0307099590273)
Kansas,Leavenworth County,39.19915041,-95.03793391,c(-95.0379339099568, 39.1991504101886)
Michigan,Muskegon County,43.29030647,-86.53508959,c(-86.5350895853887, 43.290306465737)
Mississippi,Hinds County,32.26661712,-90.44289532,c(-90.4428953181594, 32.2666171218551)
Texas,Lampasas County,31.19620903,-98.24140923,c(-98.2414092320623, 31.1962090273252)
Virginia,Loudoun County,39.09057964,-77.63564568,c(-77.6356456770965, 39.0905796366115)
Missouri,St. Clair County,38.03714258,-93.77594654,c(-93.7759465359438, 38.0371425845265)
New York,Delaware County,42.19800847,-74.9668676,c(-74.9668676049542, 42.1980084662156)
Montana,Phillips County,48.25642833,-107.9156478,c(-107.915647848737, 48.2564283307724)
Missouri,Mercer County,40.42226568,-93.56855118,c(-93.5685511848879, 40.4222656753178)
Washington,Mason County,47.35031557,-123.1830295,c(-123.183029522858, 47.3503155673844)
North Carolina,Nash County,35.96715907,-77.98664273,c(-77.9866427315086, 35.9671590726296)
Virginia,York County,37.23809855,-76.44246639,c(-76.4424663859897, 37.2380985495395)
Missouri,Pettis County,38.72815857,-93.28512456,c(-93.2851245621009, 38.7281585744888)
Montana,Missoula County,47.03598554,-113.9247381,c(-113.924738054871, 47.0359855384118)
Kansas,Chautauqua County,37.150067,-96.24537665,c(-96.2453766514746, 37.1500670010432)
Texas,Upshur County,32.73622938,-94.94153231,c(-94.941532314596, 32.7362293773807)
Virginia,Culpeper County,38.48599516,-77.95577366,c(-77.9557736637886, 38.4859951626642)
Oklahoma,Haskell County,35.22478318,-95.11674265,c(-95.1167426475191, 35.2247831803078)
West Virginia,Ohio County,40.09690862,-80.61905657,c(-80.6190565652254, 40.0969086157761)
West Virginia,Morgan County,39.56040985,-78.25780535,c(-78.2578053535461, 39.5604098495364)
Virginia,Rockingham County,38.51184994,-78.87551398,c(-78.8755139834134, 38.5118499427912)
Indiana,Whitley County,41.13932443,-85.50512954,c(-85.5051295358097, 41.1393244290456)
California,Siskiyou County,41.59350048,-122.5403936,c(-122.540393567852, 41.5935004810276)
South Dakota,Day County,45.36708174,-97.60737907,c(-97.6073790663475, 45.3670817368416)
Louisiana,Orleans Parish,30.06865028,-89.92821054,c(-89.9282105432726, 30.0686502816661)
Alabama,Jefferson County,33.55423857,-86.89665346,c(-86.8966534595122, 33.5542385723093)
Alabama,Walker County,33.80327092,-87.29725622,c(-87.2972562187165, 33.8032709189141)
Missouri,DeKalb County,39.89312999,-94.40470693,c(-94.4047069297623, 39.8931299876684)
Florida,Gadsden County,30.57949134,-84.61359756,c(-84.6135975570806, 30.5794913433282)
Georgia,Dade County,34.85442971,-85.50454677,c(-85.504546772519, 34.8544297110846)
Mississippi,DeSoto County,34.87537883,-89.99111884,c(-89.991118839938, 34.8753788347733)
Virginia,Warren County,38.90863278,-78.20854003,c(-78.2085400331742, 38.908632777542)
Illinois,Edwards County,38.41639534,-88.05331158,c(-88.0533115761058, 38.4163953384964)
Tennessee,Madison County,35.60808989,-88.83856814,c(-88.8385681430793, 35.6080898890386)
Alabama,Randolph County,33.293695,-85.45904645,c(-85.4590464503651, 33.2936950049457)
North Carolina,Ashe County,36.43405715,-81.50035351,c(-81.5003535068103, 36.4340571460137)
Colorado,Dolores County,37.75197502,-108.517307,c(-108.517307031936, 37.7519750188452)
Ohio,Licking County,40.09159168,-82.48307116,c(-82.483071161394, 40.0915916831185)
Virginia,Manassas city,38.74786029,-77.48382177,c(-77.4838217662661, 38.7478602863449)
Arkansas,Union County,33.17149225,-92.59712321,c(-92.5971232143488, 33.1714922530267)
Illinois,Henderson County,40.81793246,-90.92523419,c(-90.9252341904926, 40.8179324602526)
Alabama,Montgomery County,32.22012662,-86.20754341,c(-86.2075434135395, 32.2201266239284)
Colorado,Arapahoe County,39.65031939,-104.3393159,c(-104.339315910745, 39.6503193916331)
Kentucky,Marion County,37.55255342,-85.26956483,c(-85.26956482756, 37.5525534216713)
Washington,Skagit County,48.48305537,-121.801713,c(-121.801713029124, 48.4830553746979)
Mississippi,Jones County,31.62250821,-89.16879982,c(-89.168799817988, 31.6225082105907)
Wisconsin,Columbia County,43.46658311,-89.33368394,c(-89.3336839429696, 43.4665831146363)
North Carolina,Brunswick County,34.03881461,-78.22748988,c(-78.2274898773295, 34.0388146111816)
Minnesota,Clearwater County,47.57653014,-95.37885652,c(-95.3788565164344, 47.5765301369054)
Virginia,Northampton County,37.30058951,-75.92861766,c(-75.9286176646104, 37.3005895068091)
Kansas,Rooks County,39.35011404,-99.32506314,c(-99.3250631432185, 39.3501140359841)
Indiana,Fayette County,39.64001239,-85.17868954,c(-85.1786895409429, 39.6400123919931)
Nebraska,Hall County,40.87248862,-98.50217342,c(-98.5021734198495, 40.8724886243042)
Nebraska,Hamilton County,40.87291989,-98.02300709,c(-98.0230070911378, 40.8729198902439)
Nebraska,Loup County,41.91376901,-99.45442166,c(-99.4544216633025, 41.9137690129383)
Montana,Sheridan County,48.72095872,-104.5042772,c(-104.50427717668, 48.7209587241047)
Nebraska,Frontier County,40.53015404,-100.3942542,c(-100.394254173779, 40.5301540433797)
Alabama,Bibb County,32.99859744,-87.12646184,c(-87.1264618421097, 32.9985974375773)
Mississippi,Lauderdale County,32.40425643,-88.66255731,c(-88.6625573082025, 32.404256429622)
Minnesota,Big Stone County,45.4260464,-96.41054132,c(-96.4105413224952, 45.4260464032289)
Minnesota,Blue Earth County,44.03452635,-94.06703648,c(-94.0670364849218, 44.0345263535374)
Virginia,Highland County,38.36225491,-79.56855082,c(-79.568550824162, 38.3622549124518)
Virginia,Spotsylvania County,38.18491292,-77.65611701,c(-77.6561170068509, 38.1849129167947)
New Hampshire,Strafford County,43.29679403,-71.02861872,c(-71.0286187236381, 43.2967940332074)
Georgia,Houston County,32.45890997,-83.66630343,c(-83.6663034330408, 32.4589099715619)
Michigan,Delta County,45.79112351,-86.8703758,c(-86.8703757958058, 45.7911235119586)
Arkansas,Sebastian County,35.1987155,-94.27438129,c(-94.2743812925615, 35.1987155016344)
California,Santa Cruz County,37.02158741,-122.0095703,c(-122.009570257286, 37.0215874112165)
Georgia,McIntosh County,31.48377583,-81.37552731,c(-81.375527310002, 31.4837758321099)
Georgia,Monroe County,33.01382516,-83.91870618,c(-83.9187061840134, 33.0138251593181)
Missouri,Dunklin County,36.27165522,-90.09107803,c(-90.0910780290633, 36.2716552190828)
Texas,Wheeler County,35.40118147,-100.2696463,c(-100.269646291819, 35.4011814678095)
Georgia,Forsyth County,34.22550008,-84.12509441,c(-84.1250944088074, 34.2255000787611)
Texas,San Patricio County,28.0088491,-97.51815595,c(-97.5181559466617, 28.0088490980955)
Mississippi,Walthall County,31.14835593,-90.10604913,c(-90.106049133194, 31.1483559278678)
Missouri,Monroe County,39.49546757,-92.00076361,c(-92.0007636131547, 39.4954675656318)
Michigan,Isabella County,43.64051676,-84.84679664,c(-84.8467966449499, 43.6405167585898)
Texas,Moore County,35.83758884,-101.8929225,c(-101.892922546783, 35.8375888360336)
South Carolina,Calhoun County,33.67485471,-80.78010473,c(-80.7801047293171, 33.6748547093498)
Wyoming,Sublette County,42.7660157,-109.9136388,c(-109.913638839603, 42.7660156980862)
Kentucky,Fleming County,38.37008722,-83.6965621,c(-83.6965620984996, 38.3700872161977)
Wisconsin,Clark County,44.73434,-90.61199206,c(-90.6119920558089, 44.7343400027129)
South Carolina,York County,34.97481538,-81.18440743,c(-81.1844074277222, 34.9748153816102)
Indiana,Adams County,40.74553281,-84.93665532,c(-84.9366553246754, 40.7455328076439)
Louisiana,Ascension Parish,30.20360839,-90.91133127,c(-90.9113312692766, 30.2036083867669)
Pennsylvania,Union County,40.9629499,-77.06243123,c(-77.0624312330552, 40.962949903731)
Virginia,Chesterfield County,37.37851965,-77.58684609,c(-77.5868460865731, 37.378519647593)
Louisiana,Acadia Parish,30.29050345,-92.41200531,c(-92.4120053077656, 30.2905034500911)
Pennsylvania,Crawford County,41.68482293,-80.10639609,c(-80.1063960916377, 41.6848229328446)
South Dakota,Tripp County,43.34535867,-99.88389591,c(-99.8838959065365, 43.34535866834)
Iowa,Guthrie County,41.68366178,-94.50100447,c(-94.5010044685447, 41.6836617803225)
Iowa,Washington County,41.33552202,-91.7178605,c(-91.7178604966655, 41.3355220150063)
South Dakota,Sanborn County,44.02336191,-98.09137298,c(-98.0913729819216, 44.0233619054681)
Oklahoma,Grady County,35.0165392,-97.88408911,c(-97.8840891058745, 35.0165392028446)
West Virginia,Kanawha County,38.33641562,-81.52800625,c(-81.5280062487936, 38.3364156192609)
Wisconsin,St. Croix County,45.03395007,-92.4525622,c(-92.4525622033263, 45.0339500655318)
Pennsylvania,Venango County,41.40082495,-79.75810206,c(-79.7581020625966, 41.400824950714)
Ohio,Summit County,41.12579104,-81.53219579,c(-81.532195793137, 41.1257910437337)
Georgia,Glynn County,31.21327608,-81.49363152,c(-81.4936315239299, 31.2132760836939)
Texas,Webb County,27.76085969,-99.33080888,c(-99.3308088792591, 27.7608596850482)
North Carolina,Montgomery County,35.33239242,-79.90542131,c(-79.9054213052989, 35.3323924221637)
Maine,Aroostook County,46.65678915,-68.5948983,c(-68.5948982968014, 46.6567891498597)
Mississippi,Jefferson Davis County,31.56956791,-89.82294521,c(-89.8229452143622, 31.5695679133201)
Indiana,Washington County,38.59991655,-86.10533162,c(-86.1053316190829, 38.5999165542622)
Texas,Blanco County,30.26622762,-98.39988163,c(-98.3998816250486, 30.2662276173426)
Virginia,Brunswick County,36.76459859,-77.85905277,c(-77.8590527737362, 36.764598593857)
Tennessee,Dyer County,36.05919887,-89.41372805,c(-89.4137280497762, 36.0591988744133)
Tennessee,Gibson County,35.99653778,-88.93250761,c(-88.9325076053064, 35.9965377817661)
Virginia,Prince George County,37.18648171,-77.22426004,c(-77.2242600364083, 37.1864817074775)
Arkansas,Lawrence County,36.04123311,-91.1069646,c(-91.1069645995266, 36.0412331090356)
North Dakota,Eddy County,47.71771058,-98.90161621,c(-98.9016162096047, 47.7177105828905)
Washington,Pierce County,47.03775652,-122.1360541,c(-122.136054130269, 47.0377565153965)
Idaho,Lincoln County,43.00245295,-114.1380999,c(-114.138099890597, 43.002452945638)
Pennsylvania,Lancaster County,40.042292,-76.24757792,c(-76.2475779247125, 40.0422919983897)
Wisconsin,Juneau County,43.92410349,-90.11364138,c(-90.1136413772921, 43.9241034881326)
Tennessee,Scott County,36.42843246,-84.50347192,c(-84.5034719221084, 36.4284324593259)
South Dakota,Corson County,45.70921993,-101.1968746,c(-101.196874602537, 45.7092199266451)
South Dakota,Gregory County,43.19233035,-99.18511035,c(-99.1851103547281, 43.1923303454791)
North Carolina,Vance County,36.36480984,-78.40794924,c(-78.4079492410198, 36.3648098374618)
Kentucky,Caldwell County,37.14525448,-87.86783971,c(-87.86783971384, 37.1452544753159)
South Carolina,Barnwell County,33.26603759,-81.43512849,c(-81.4351284886108, 33.266037589464)
Tennessee,Decatur County,35.60282086,-88.10881159,c(-88.108811587032, 35.6028208573382)
Indiana,Blackford County,40.47357747,-85.32482144,c(-85.324821440407, 40.4735774722732)
Alabama,Etowah County,34.04526197,-86.03475703,c(-86.0347570336221, 34.0452619682432)
Idaho,Camas County,43.46293813,-114.805502,c(-114.805501957834, 43.4629381313111)
Kansas,Reno County,37.95294365,-98.08600504,c(-98.0860050362165, 37.952943646987)
Tennessee,Maury County,35.61688498,-87.07702072,c(-87.0770207243317, 35.6168849828739)
Wyoming,Goshen County,42.08663193,-104.3532633,c(-104.353263267097, 42.086631930957)
Wisconsin,Rusk County,45.47523175,-91.13325117,c(-91.1332511705959, 45.4752317493213)
Wisconsin,Waukesha County,43.01812881,-88.30451138,c(-88.3045113795948, 43.0181288072736)
Kentucky,Garrard County,37.63952676,-84.5374833,c(-84.5374833029175, 37.6395267551113)
Massachusetts,Norfolk County,42.17101406,-71.18412645,c(-71.1841264502082, 42.1710140648649)
Indiana,Hendricks County,39.76944631,-86.50998493,c(-86.5099849291444, 39.769446308718)
Illinois,Jackson County,37.78505326,-89.38202319,c(-89.3820231930926, 37.785053262087)
South Carolina,Georgetown County,33.41258482,-79.29931469,c(-79.299314689927, 33.4125848158128)
North Dakota,Hettinger County,46.43253726,-102.4600935,c(-102.460093512604, 46.4325372616591)
Utah,Grand County,38.98127658,-109.5698706,c(-109.569870584233, 38.9812765829295)
Utah,Tooele County,40.44847683,-113.1309705,c(-113.130970513386, 40.4484768340699)
Virginia,Hampton city,37.04877194,-76.29540757,c(-76.2954075687627, 37.0487719446249)
Wisconsin,Buffalo County,44.37958653,-91.75427006,c(-91.7542700648459, 44.3795865273416)
Virginia,Frederick County,39.2044984,-78.2625964,c(-78.2625964048963, 39.2044983954084)
West Virginia,Lewis County,38.99578546,-80.50209881,c(-80.5020988069884, 38.9957854570028)
Minnesota,Polk County,47.77398705,-96.40019046,c(-96.4001904642763, 47.7739870478309)
Minnesota,Redwood County,44.40360283,-95.25391797,c(-95.2539179666964, 44.4036028290332)
Tennessee,Fayette County,35.19698065,-89.41438294,c(-89.4143829440282, 35.1969806487007)
Louisiana,St. Charles Parish,29.90542693,-90.35816888,c(-90.3581688789936, 29.9054269270155)
Arkansas,Poinsett County,35.57416507,-90.66294065,c(-90.6629406475642, 35.57416507267)
Florida,Gulf County,29.87866573,-85.25747485,c(-85.2574748512251, 29.8786657296419)
Tennessee,Hamblen County,36.21715815,-83.2666988,c(-83.2666988027743, 36.2171581493238)
Alabama,Chilton County,32.84779834,-86.71886151,c(-86.7188615105052, 32.8477983395349)
Texas,Newton County,30.78564245,-93.74494518,c(-93.744945184442, 30.7856424513888)
Texas,Hockley County,33.60755108,-102.3431847,c(-102.343184655086, 33.6075510754436)
Georgia,Baldwin County,33.06926597,-83.24957212,c(-83.249572124204, 33.0692659696496)
North Carolina,Transylvania County,35.20213382,-82.79840025,c(-82.7984002502383, 35.2021338205608)
North Carolina,Surry County,36.41464107,-80.68791062,c(-80.6879106245699, 36.4146410741474)
Alabama,Coffee County,31.40252285,-85.98822658,c(-85.9882265842292, 31.4025228473177)
Ohio,Shelby County,40.33148631,-84.20478581,c(-84.2047858057848, 40.3314863074963)
Idaho,Canyon County,43.62490212,-116.7089388,c(-116.708938802586, 43.6249021203366)
Montana,Daniels County,48.78391145,-105.5484385,c(-105.54843847275, 48.7839114467452)
Florida,Leon County,30.45801927,-84.27805857,c(-84.2780585724691, 30.4580192661145)
Oklahoma,Payne County,36.0773653,-96.97560945,c(-96.9756094460725, 36.0773653005118)
Alabama,Covington County,31.24833747,-86.45121306,c(-86.4512130637894, 31.2483374686912)
Indiana,Lawrence County,38.84111358,-86.48345989,c(-86.483459891996, 38.8411135778765)
Kansas,Gray County,37.7379534,-100.4378442,c(-100.437844191188, 37.7379534042972)
Kentucky,Casey County,37.32218032,-84.92832869,c(-84.9283286940222, 37.3221803237951)
Kentucky,Metcalfe County,36.9904682,-85.62920635,c(-85.6292063509691, 36.9904682017309)
Kentucky,Russell County,36.99099028,-85.05876113,c(-85.058761128541, 36.9909902752543)
Louisiana,Beauregard Parish,30.64854464,-93.34340034,c(-93.3434003427771, 30.648544641023)
Maine,Somerset County,45.50933757,-69.95735108,c(-69.9573510752973, 45.5093375723093)
Oklahoma,Cimarron County,36.74836805,-102.5177191,c(-102.517719050239, 36.7483680507778)
Kentucky,Meade County,37.96976155,-86.21693662,c(-86.2169366161169, 37.9697615542731)
Kentucky,Nelson County,37.80505369,-85.46617444,c(-85.4661744422768, 37.8050536926866)
Kentucky,Owen County,38.51957514,-84.82801995,c(-84.8280199452104, 38.5195751433138)
Missouri,Pemiscot County,36.21133663,-89.78544039,c(-89.7854403920206, 36.2113366321334)
Nebraska,Nance County,41.39735801,-97.99233451,c(-97.9923345051177, 41.3973580149199)
Wisconsin,Menominee County,45.00436862,-88.70991711,c(-88.7099171136577, 45.0043686200729)
Texas,Panola County,32.16231639,-94.305687,c(-94.3056870045898, 32.1623163916105)
Kentucky,Bath County,38.14495184,-83.74255576,c(-83.7425557593242, 38.1449518367638)
Texas,Anderson County,31.8132294,-95.6523678,c(-95.6523677965374, 31.813229395145)
Virginia,Caroline County,38.02661651,-77.34718648,c(-77.3471864764232, 38.0266165076558)
Iowa,Sioux County,43.08259379,-96.17788918,c(-96.1778891774559, 43.0825937867422)
California,Glenn County,39.59849618,-122.3920069,c(-122.392006871385, 39.5984961777778)
Missouri,St. Louis city,38.63581821,-90.24511647,c(-90.2451164727948, 38.6358182096659)
